"","Date","Cancer group","Metric","Breakdown","Demographic","new","old","ndiff_newOld","propchange_newOld"
"2958",Jan 2021,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",26,NA,NA,NA
"2959",Jan 2021,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","Other",51,NA,NA,NA
"2960",Jan 2021,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",205,NA,NA,NA
"2961",Jan 2021,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","Other",139,NA,NA,NA
"2962",Jan 2021,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",98,NA,NA,NA
"2963",Jan 2021,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","Other",166,NA,NA,NA
"2964",Jan 2021,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","TWW",1839,NA,NA,NA
"2965",Jan 2021,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",912,881,31,0.04
"2966",Jan 2021,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",231,221,10,0.05
"2967",Jan 2021,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",870,941,-71,-0.08
"2968",Jan 2021,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",24,NA,NA,NA
"2969",Jan 2021,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","Other",22,NA,NA,NA
"2970",Jan 2021,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","TWW",54,NA,NA,NA
"2971",Jan 2021,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",565,NA,NA,NA
"2972",Jan 2021,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","Other",348,NA,NA,NA
"2973",Jan 2021,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","TWW",1187,NA,NA,NA
"2974",Jan 2021,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",485,477,8,0.02
"2975",Jan 2021,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",750,739,11,0.01
"2976",Jan 2021,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",630,606,24,0.04
"2977",Jan 2021,"Endocrine","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",16,NA,NA,NA
"2978",Jan 2021,"Endocrine","New cancer diagnoses (observed)","Route to Diagnosis","Other",56,NA,NA,NA
"2979",Jan 2021,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",226,NA,NA,NA
"2980",Jan 2021,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","Other",164,NA,NA,NA
"2981",Jan 2021,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","TWW",650,NA,NA,NA
"2982",Jan 2021,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",52,52,0,0
"2983",Jan 2021,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",67,62,5,0.08
"2984",Jan 2021,"Haematological","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",391,NA,NA,NA
"2985",Jan 2021,"Haematological","New cancer diagnoses (observed)","Route to Diagnosis","TWW",551,NA,NA,NA
"2986",Jan 2021,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",61,59,2,0.03
"2987",Jan 2021,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",63,61,2,0.03
"2988",Jan 2021,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",579,570,9,0.02
"2989",Jan 2021,"Head and Neck","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",69,NA,NA,NA
"2990",Jan 2021,"Head and Neck","New cancer diagnoses (observed)","Route to Diagnosis","Other",122,NA,NA,NA
"2991",Jan 2021,"Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",20,NA,NA,NA
"2992",Jan 2021,"Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","Other",22,NA,NA,NA
"2993",Jan 2021,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",28,NA,NA,NA
"2994",Jan 2021,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",16,NA,NA,NA
"2995",Jan 2021,"Kidney","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",161,NA,NA,NA
"2996",Jan 2021,"Kidney","New cancer diagnoses (observed)","Route to Diagnosis","TWW",195,NA,NA,NA
"2997",Jan 2021,"Kidney","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",187,NA,NA,NA
"2998",Jan 2021,"Kidney","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",105,NA,NA,NA
"2999",Jan 2021,"Kidney","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",305,NA,NA,NA
"3000",Jan 2021,"Lip, oral cavity and pharynx","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",48,NA,NA,NA
"3001",Jan 2021,"Lip, oral cavity and pharynx","New cancer diagnoses (observed)","Route to Diagnosis","Other",94,NA,NA,NA
"3002",Jan 2021,"Liver","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",156,NA,NA,NA
"3003",Jan 2021,"Liver","New cancer diagnoses (observed)","Route to Diagnosis","Other",79,NA,NA,NA
"3004",Jan 2021,"Lung","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",964,NA,NA,NA
"3005",Jan 2021,"Lung","New cancer diagnoses (observed)","Route to Diagnosis","Other",654,NA,NA,NA
"3006",Jan 2021,"Lung","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",180,175,5,0.03
"3007",Jan 2021,"Lung","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",1112,1100,12,0.01
"3008",Jan 2021,"Lymphoid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",74,NA,NA,NA
"3009",Jan 2021,"Lymphoid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","TWW",71,NA,NA,NA
"3010",Jan 2021,"Melanoma","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",309,NA,NA,NA
"3011",Jan 2021,"Melanoma","New cancer diagnoses (observed)","Route to Diagnosis","TWW",501,NA,NA,NA
"3012",Jan 2021,"Melanoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",422,414,8,0.02
"3013",Jan 2021,"Melanoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",28,28,0,0
"3014",Jan 2021,"Melanoma","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",258,265,-7,-0.03
"3015",Jan 2021,"Multiple myeloma","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",99,NA,NA,NA
"3016",Jan 2021,"Multiple myeloma","New cancer diagnoses (observed)","Route to Diagnosis","Other",40,NA,NA,NA
"3017",Jan 2021,"Myeloid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",104,NA,NA,NA
"3018",Jan 2021,"Myeloid leukaemia","New cancer diagnoses (observed)","Route to Diagnosis","Other",40,NA,NA,NA
"3019",Jan 2021,"Nasal cavity, sinuses and larynx","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",21,NA,NA,NA
"3020",Jan 2021,"Nasal cavity, sinuses and larynx","New cancer diagnoses (observed)","Route to Diagnosis","Other",28,NA,NA,NA
"3021",Jan 2021,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",169,NA,NA,NA
"3022",Jan 2021,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","Other",114,NA,NA,NA
"3023",Jan 2021,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",30,NA,NA,NA
"3024",Jan 2021,"Non-Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",98,NA,NA,NA
"3025",Jan 2021,"Oesophageal","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",73,NA,NA,NA
"3026",Jan 2021,"Oesophageal","New cancer diagnoses (observed)","Route to Diagnosis","TWW",328,NA,NA,NA
"3027",Jan 2021,"Oesophageal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",21,NA,NA,NA
"3028",Jan 2021,"Oesophageal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",157,NA,NA,NA
"3029",Jan 2021,"Oesophageal","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",153,NA,NA,NA
"3030",Jan 2021,"Oesophago-gastric","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",219,NA,NA,NA
"3031",Jan 2021,"Oesophago-gastric","New cancer diagnoses (observed)","Route to Diagnosis","Other",123,NA,NA,NA
"3032",Jan 2021,"Oesophago-gastric","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",121,115,6,0.05
"3033",Jan 2021,"Oesophago-gastric","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",291,290,1,0
"3034",Jan 2021,"Other malignant neoplasms","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",NA,NA,NA,NA
"3035",Jan 2021,"Other malignant neoplasms","New cancer diagnoses (observed)","Route to Diagnosis","TWW",NA,NA,NA,NA
"3036",Jan 2021,"Other malignant neoplasms","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",NA,NA,NA,NA
"3037",Jan 2021,"Other malignant neoplasms","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",NA,NA,NA,NA
"3038",Jan 2021,"Other malignant neoplasms","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",NA,NA,NA,NA
"3039",Jan 2021,"Ovarian","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",136,NA,NA,NA
"3040",Jan 2021,"Ovarian","New cancer diagnoses (observed)","Route to Diagnosis","Other",69,NA,NA,NA
"3041",Jan 2021,"Ovarian","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",75,NA,NA,NA
"3042",Jan 2021,"Ovarian","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",55,NA,NA,NA
"3043",Jan 2021,"Ovarian","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",214,NA,NA,NA
"3044",Jan 2021,"Pancreatic","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",290,NA,NA,NA
"3045",Jan 2021,"Pancreatic","New cancer diagnoses (observed)","Route to Diagnosis","Other",86,NA,NA,NA
"3046",Jan 2021,"Pancreatic","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",49,NA,NA,NA
"3047",Jan 2021,"Pancreatic","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",206,NA,NA,NA
"3048",Jan 2021,"Prostate","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",591,NA,NA,NA
"3049",Jan 2021,"Prostate","New cancer diagnoses (observed)","Route to Diagnosis","TWW",1877,NA,NA,NA
"3050",Jan 2021,"Prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",339,336,3,0.01
"3051",Jan 2021,"Prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",362,357,5,0.01
"3052",Jan 2021,"Stomach","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",47,NA,NA,NA
"3053",Jan 2021,"Stomach","New cancer diagnoses (observed)","Route to Diagnosis","TWW",100,NA,NA,NA
"3054",Jan 2021,"Stomach","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",19,NA,NA,NA
"3055",Jan 2021,"Stomach","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",27,NA,NA,NA
"3056",Jan 2021,"Stomach","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",101,NA,NA,NA
"3057",Jan 2021,"Testicular","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",25,NA,NA,NA
"3058",Jan 2021,"Testicular","New cancer diagnoses (observed)","Route to Diagnosis","Other",16,NA,NA,NA
"3059",Jan 2021,"Unknown","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",86,NA,NA,NA
"3060",Jan 2021,"Unknown","New cancer diagnoses (observed)","Route to Diagnosis","TWW",82,NA,NA,NA
"3061",Jan 2021,"Upper GI excl OG","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",230,NA,NA,NA
"3062",Jan 2021,"Upper GI excl OG","New cancer diagnoses (observed)","Route to Diagnosis","TWW",370,NA,NA,NA
"3063",Jan 2021,"Upper GI excl OG","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",40,41,-1,-0.02
"3064",Jan 2021,"Upper GI excl OG","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",54,53,1,0.02
"3065",Jan 2021,"Upper GI excl OG","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",336,284,52,0.18
"3066",Jan 2021,"Urological excl prostate","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",324,NA,NA,NA
"3067",Jan 2021,"Urological excl prostate","New cancer diagnoses (observed)","Route to Diagnosis","Other",309,NA,NA,NA
"3068",Jan 2021,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",161,159,2,0.01
"3069",Jan 2021,"Urological excl prostate","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",80,79,1,0.01
"3070",Jan 2021,"Uterine","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",129,NA,NA,NA
"3071",Jan 2021,"Uterine","New cancer diagnoses (observed)","Route to Diagnosis","TWW",403,NA,NA,NA
"3072",Jan 2021,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",35,NA,NA,NA
"3073",Jan 2021,"Uterine","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",29,NA,NA,NA
"3074",Feb 2021,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",3835,NA,NA,NA
"3075",Feb 2021,"All sites combined","New cancer diagnoses (observed)","Route to Diagnosis","Screening",1402,NA,NA,NA
"3076",Feb 2021,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",2556,2518,38,0.02
"3077",Feb 2021,"All sites combined","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",2781,2724,57,0.02
"3078",Feb 2021,"Bladder","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",161,NA,NA,NA
"3079",Feb 2021,"Bladder","New cancer diagnoses (observed)","Route to Diagnosis","TWW",283,NA,NA,NA
"3080",Feb 2021,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",161,NA,NA,NA
"3081",Feb 2021,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",44,NA,NA,NA
"3082",Feb 2021,"Bladder","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",313,NA,NA,NA
"3083",Feb 2021,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",41,NA,NA,NA
"3084",Feb 2021,"Bone and soft tissue","New cancer diagnoses (observed)","Route to Diagnosis","Other",63,NA,NA,NA
"3085",Feb 2021,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",226,NA,NA,NA
"3086",Feb 2021,"Brain and CNS","New cancer diagnoses (observed)","Route to Diagnosis","Other",127,NA,NA,NA
"3087",Feb 2021,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",113,NA,NA,NA
"3088",Feb 2021,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","Other",152,NA,NA,NA
"3089",Feb 2021,"Breast","New cancer diagnoses (observed)","Route to Diagnosis","TWW",1863,NA,NA,NA
"3090",Feb 2021,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",866,846,20,0.02
"3091",Feb 2021,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",214,201,13,0.06
"3092",Feb 2021,"Breast","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",1007,1062,-55,-0.05
"3093",Feb 2021,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",20,NA,NA,NA
"3094",Feb 2021,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","Other",17,NA,NA,NA
"3095",Feb 2021,"Cervical","New cancer diagnoses (observed)","Route to Diagnosis","TWW",44,NA,NA,NA
"3096",Feb 2021,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",633,NA,NA,NA
"3097",Feb 2021,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","Other",331,NA,NA,NA
"3098",Feb 2021,"Colorectal","New cancer diagnoses (observed)","Route to Diagnosis","TWW",1060,NA,NA,NA
"3099",Feb 2021,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",482,472,10,0.02
"3100",Feb 2021,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",747,737,10,0.01
"3101",Feb 2021,"Colorectal","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",668,651,17,0.03
"3102",Feb 2021,"Endocrine","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",28,NA,NA,NA
"3103",Feb 2021,"Endocrine","New cancer diagnoses (observed)","Route to Diagnosis","Other",48,NA,NA,NA
"3104",Feb 2021,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",183,NA,NA,NA
"3105",Feb 2021,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","Other",178,NA,NA,NA
"3106",Feb 2021,"Gynaecological","New cancer diagnoses (observed)","Route to Diagnosis","TWW",614,NA,NA,NA
"3107",Feb 2021,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",40,41,-1,-0.02
"3108",Feb 2021,"Gynaecological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",88,83,5,0.06
"3109",Feb 2021,"Haematological","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",423,NA,NA,NA
"3110",Feb 2021,"Haematological","New cancer diagnoses (observed)","Route to Diagnosis","TWW",543,NA,NA,NA
"3111",Feb 2021,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",53,52,1,0.02
"3112",Feb 2021,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",72,73,-1,-0.01
"3113",Feb 2021,"Haematological","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",581,561,20,0.04
"3114",Feb 2021,"Head and Neck","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",57,NA,NA,NA
"3115",Feb 2021,"Head and Neck","New cancer diagnoses (observed)","Route to Diagnosis","Other",115,NA,NA,NA
"3116",Feb 2021,"Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",29,NA,NA,NA
"3117",Feb 2021,"Hodgkin lymphoma","New cancer diagnoses (observed)","Route to Diagnosis","Other",21,NA,NA,NA
"3118",Feb 2021,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 2",31,NA,NA,NA
"3119",Feb 2021,"Hodgkin lymphoma","New cancer diagnoses (observed)","Stage at diagnosis","Stage 4",22,NA,NA,NA
"3120",Feb 2021,"Kidney","New cancer diagnoses (observed)","Route to Diagnosis","GP referral",156,NA,NA,NA
"3121",Feb 2021,"Kidney","New cancer diagnoses (observed)","Route to Diagnosis","TWW",202,NA,NA,NA
"3122",Feb 2021,"Kidney","New cancer diagnoses (observed)","Stage at diagnosis","Stage 1",182,NA,NA,NA
"3123",Feb 2021,"Kidney","New cancer diagnoses (observed)","Stage at diagnosis","Stage 3",100,NA,NA,NA
"3124",Feb 2021,"Kidney","New cancer diagnoses (observed)","Stage at diagnosis","Unknown",303,NA,NA,NA
"3125",Feb 2021,"Lip, oral cavity and pharynx","New cancer diagnoses (observed)","Route to Diagnosis","Emergency presentation",44,NA,NA,NA
"3126",Feb 2021,"Lip, oral cavity and pharynx","New cancer diagnoses (observed)","Route to Diagnosis","Other",96,NA,NA,NA
